ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Sun-1991-1004-765	460	BREAK (OF ROPE)	765	break (v.i. of rope, etc.)
Sun-1991-1004-393	1322	BREAKFAST	393	breakfast
Sun-1991-1004-259	1402	BREAST	259	breast
Sun-1991-1004-357	1006	BRICK	357	brick
Sun-1991-1004-477	1011	BRIDGE	477	bridge
Sun-1991-1004-833	679	BRIGHT	833	bright
Sun-1991-1004-440	245	BROOM	440	broom
Sun-1991-1004-333	1759	OLDER BROTHER	333	brother (elder)
Sun-1991-1004-335	1760	YOUNGER BROTHER	335	brother (younger)
Sun-1991-1004-461	1821	BRUSH	461	brush
Sun-1991-1004-191			191	buckwheat (bitter)
Sun-1991-1004-190	2040	BUCKWHEAT	190	buckwheat (sweet)
Sun-1991-1004-226	1684	BUD	226	bud
Sun-1991-1004-788			788	bud
Sun-1991-1004-425	1114	BULLET	425	bullet
Sun-1991-1004-667	1719	BURY	667	bury (something)
Sun-1991-1004-154	1791	BUTTERFLY	154	butterfly
Sun-1991-1004-262	834	BUTTOCKS	262	buttocks
Sun-1991-1004-616	1869	BUY	616	buy
Sun-1991-1004-207	774	CABBAGE	207	cabbage (Chinese)
Sun-1991-1004-619	2867	CALCULATE	619	calculate
Sun-1991-1004-464	1273	CANDLE	464	candle
Sun-1991-1004-424			424	cannon
Sun-1991-1004-480	1111	CAR	480	car
Sun-1991-1004-305	1042	CARPENTER	305	carpenter
Sun-1991-1004-592			592	carry on a pole (two people)
Sun-1991-1004-575	465	CARRY ON BACK	575	carry on back
Sun-1991-1004-593	413	CARRY ON SHOULDER	593	carry on shoulder
Sun-1991-1004-560	211	CAST	560	cast
Sun-1991-1004-610	29	GELD	610	castrate
Sun-1991-1004-120	1208	CAT	120	cat
Sun-1991-1004-557	702	CATCH	557	catch
Sun-1991-1004-111	1153	CATTLE	111	cattle (common)
Sun-1991-1004-967	2647	CATTY (MASS UNIT)	967	catty=500 grams
Sun-1991-1004-33	1155	CAVE	33	cave
Sun-1991-1004-685			685	celebrate new year
Sun-1991-1004-158	1974	CENTIPEDE	158	centipede
Sun-1991-1004-1002	509	CERTAIN	1002	certainly
Sun-1991-1004-453	1476	CHAIR	453	chair
Sun-1991-1004-773	1264	CHANGE	773	change / transform
Sun-1991-1004-712			712	chase / run after
Sun-1991-1004-877	1887	CHEAP	877	cheap
Sun-1991-1004-716	3055	SWINDLE	716	cheat / swindle
Sun-1991-1004-257	1592	CHEST	257	chest
Sun-1991-1004-536	321	CHEW	536	chew
Sun-1991-1004-135	1318	CHICKEN	135	chicken
Sun-1991-1004-295	1304	CHILD (YOUNG HUMAN)	295	child
Sun-1991-1004-247	1510	CHIN	247	chin
Sun-1991-1004-761			761	chipped
Sun-1991-1004-609	129	CHOKE	609	choke
Sun-1991-1004-602	155	CHOP	602	chop (tree)
Sun-1991-1004-446			446	chopper
Sun-1991-1004-448	1987	CHOPSTICKS	448	chopsticks
Sun-1991-1004-361	2547	CITY	361	city
Sun-1991-1004-951	3056	ANIMAL (CLASSIFIER)	951	classifier for animals
Sun-1991-1004-957	2088	CLOTHING (CLASSIFIER)	957	classifier for clothes
Sun-1991-1004-949	2080	BOWL (CLASSIFIER)	949	classifier for e.g. bowls
Sun-1991-1004-955	2086	GRAIN (CLASSIFIER)	955	classifier for grains
Sun-1991-1004-953			953	classifier for long objects
Sun-1991-1004-954			954	classifier for long, thin obje
Sun-1991-1004-952	2082	KNIFE (CLASSIFIER)	952	classifier for objects with ha
Sun-1991-1004-948	516	PERSON (CLASSIFIER)	948	classifier for people
Sun-1991-1004-950	2721	TREE (CLASSIFIER)	950	classifier for trees
Sun-1991-1004-174	72	CLAW	174	claw
Sun-1991-1004-853	704	CLEAN	853	clean
Sun-1991-1004-855	2195	FRESH (OF WATER)	855	clear (water)
Sun-1991-1004-26	992	CLIFF	26	cliff
Sun-1991-1004-530	2063	CLOSE (EYES)	530	close (eye)
Sun-1991-1004-388	1616	CLOTH	388	cloth
Sun-1991-1004-376	1895	CLOTHES	376	clothes
Sun-1991-1004-6	1489	CLOUD	6	cloud
Sun-1991-1004-836	2341	CLOUDY	836	cloudy
Sun-1991-1004-44	2658	COAL	44	coal
Sun-1991-1004-884	1287	COLD	884	cold
Sun-1991-1004-760			760	collapse
Sun-1991-1004-459	1475	COMB	459	comb
Sun-1991-1004-654	2070	COMB (VERB)	654	comb
Sun-1991-1004-737	1446	COME	737	come
Sun-1991-1004-587	2862	CONNECT	587	connect
Sun-1991-1004-627	1100	COOK (SOMETHING)	627	cook / boil (rice)
Sun-1991-1004-869	269	COOKED	869	cooked
Sun-1991-1004-886			886	cool
Sun-1991-1004-37	1825	COPPER	37	copper
Sun-1991-1004-625	2231	CORRECT (SOMETHING OR SOMEBODY)	625	correct / change
Sun-1991-1004-199	1850	COTTON	199	cotton
Sun-1991-1004-618	1420	COUNT	618	count
Sun-1991-1004-525	1300	COUNTRY	525	country / nation
Sun-1991-1004-514	3068	COURAGE	514	courage
Sun-1991-1004-759			759	crack
Sun-1991-1004-578	96	CRAWL	578	crawl
Sun-1991-1004-822	297	CROOKED	822	crooked
Sun-1991-1004-185			185	crops
Sun-1991-1004-741	574	TRANSIT	741	cross (river)
Sun-1991-1004-145	913	CROW	145	crow
Sun-1991-1004-784	2074	CROW (VERB)	784	crow
Sun-1991-1004-547			547	cry out / yell
Sun-1991-1004-204	496	CUCUMBER	204	cucumber
Sun-1991-1004-450	476	CUP	450	cup
Sun-1991-1004-601	1432	CUT	601	cut
Sun-1991-1004-604	355	CUT DOWN	604	cut (firewood)
Sun-1991-1004-634	2156	CUT (WITH KNIFE)	634	cut (vegetable)
Sun-1991-1004-636			636	cut open (fish)
Sun-1991-1004-684	1879	DANCE	684	dance
Sun-1991-1004-731	1779	DARE	731	dare
Sun-1991-1004-834	706	DARK	834	dark
Sun-1991-1004-340	1357	DAUGHTER	340	daughter
Sun-1991-1004-341	1057	DAUGHTER-IN-LAW	341	daughter-in-law
Sun-1991-1004-88	1260	DAY (24 HOURS)	88	day (24 hours)
Sun-1991-1004-93	1179	DAY AFTER TOMORROW	93	day after tomorrow
Sun-1991-1004-91	1180	DAY BEFORE YESTERDAY	91	day before yesterday
Sun-1991-1004-102	1225	DAY (NOT NIGHT)	102	day(time)
Sun-1991-1004-97			97	day, eleventh of month
Sun-1991-1004-98			98	day, fifteenth of month
Sun-1991-1004-96			96	day, fifth of month
Sun-1991-1004-94			94	day, first of month
Sun-1991-1004-99			99	day, sixteenth of month
Sun-1991-1004-95			95	day, third of month
Sun-1991-1004-101			101	day, thirtieth of month
Sun-1991-1004-100			100	day, twentieth of month
Sun-1991-1004-301	458	DEAF PERSON	301	deaf person
Sun-1991-1004-804	1593	DEEP	804	deep
Sun-1991-1004-628	991	FRY	628	deep-fry
Sun-1991-1004-129	1936	DEER	129	deer
Sun-1991-1004-893	1813	TASTY	893	delicious
Sun-1991-1004-744	2014	GO DOWN (DESCEND)	744	descend
Sun-1991-1004-14	1977	DEW	14	dew
Sun-1991-1004-780	1494	DIE	780	die
Sun-1991-1004-879	584	DIFFICULT	879	difficult
Sun-1991-1004-597	1418	DIG	597	dig
Sun-1991-1004-906	2077	DILIGENT	906	diligent
Sun-1991-1004-395	1833	DINNER (SUPPER)	395	dinner
Sun-1991-1004-854	1230	DIRTY	854	dirty
Sun-1991-1004-400	481	DISH	400	dish
Sun-1991-1004-24	2002	DITCH	24	ditch
Sun-1991-1004-703	1119	DIVIDE	703	divide
Sun-1991-1004-584	813	DO	584	do
Sun-1991-1004-311	597	PHYSICIAN	311	doctor
Sun-1991-1004-119	2009	DOG	119	dog
Sun-1991-1004-1004			1004	don't
Sun-1991-1004-114	1862	DONKEY	114	donkey
Sun-1991-1004-353	1567	DOOR	353	door
Sun-1991-1004-122	2038	DRAGON	122	dragon
Sun-1991-1004-155	2352	DRAGONFLY	155	dragonfly
Sun-1991-1004-519	1920	DREAM (SOMETHING)	519	dream
Sun-1991-1004-534	1401	DRINK	534	drink
Sun-1991-1004-770	808	DRIP (FALL IN GLOBULES)	770	drip
Sun-1991-1004-713	30	DISPEL	713	drive away
Sun-1991-1004-956	2866	DROP (SOMETHING)	956	drop
Sun-1991-1004-764	750	DROP	764	drop / fall
Sun-1991-1004-505	908	DRUM	505	drum
Sun-1991-1004-779	1463	DRUNK	779	drunk
Sun-1991-1004-864	1398	DRY	864	dry
Sun-1991-1004-631	2015	MAKE DRY	631	dry (clothes) near fire
Sun-1991-1004-749	2015	MAKE DRY	749	dry in the sun
Sun-1991-1004-965			965	dry measure / peck / =10 shēng
Sun-1991-1004-964			964	dry measure / pint
Sun-1991-1004-138	1360	DUCK	138	duck
Sun-1991-1004-471	2057	DUNG (ANIMAL FAECES)	471	dung / manure
Sun-1991-1004-432	2051	DUSTPAN	432	dustpan / winnowing sieve
Sun-1991-1004-580	363	DWELL (LIVE, RESIDE)	580	dwell / live
Sun-1991-1004-652	157	DYE	652	dye
Sun-1991-1004-143	1905	EAGLE	143	eagle
Sun-1991-1004-241	1247	EAR	241	ear
Sun-1991-1004-229	1249	SPIKE	229	ear (of grain-producing plant)
Sun-1991-1004-872	672	EARLY	872	early
Sun-1991-1004-372	770	EARRING	372	earring
Sun-1991-1004-17			17	earth
Sun-1991-1004-31	1228	EARTH (SOIL)	31	earth
Sun-1991-1004-166	2350	EARTHWORM	166	earthworm
Sun-1991-1004-47	1877	EAST	47	east
Sun-1991-1004-878	686	EASY	878	easy
Sun-1991-1004-533	1336	EAT	533	eat
Sun-1991-1004-61	863	EDGE	61	edge
Sun-1991-1004-170	744	EGG	170	egg
Sun-1991-1004-205	1146	AUBERGINE	205	eggplant
Sun-1991-1004-918	1705	EIGHT	918	eight
Sun-1991-1004-928	1713	EIGHTEEN	928	eighteen
Sun-1991-1004-946			946	eighth
Sun-1991-1004-937	1722	EIGHTY	937	eighty
Sun-1991-1004-254	981	ELBOW	254	elbow
Sun-1991-1004-123	1290	ELEPHANT	123	elephant
Sun-1991-1004-921	1706	ELEVEN	921	eleven
Sun-1991-1004-367			367	enclosure
Sun-1991-1004-707	1831	MEET	707	encounter / meet
Sun-1991-1004-297	1358	ENEMY	297	enemy
Sun-1991-1004-746	749	ENTER	746	enter
Sun-1991-1004-711	1615	ESCAPE	711	escape
Sun-1991-1004-695	2509	EXCHANGE	695	exchange
Sun-1991-1004-282	675	FAECES (EXCREMENT)	282	excrement
Sun-1991-1004-748	1579	BE	748	exist / be present
Sun-1991-1004-745	1752	LEAVE	745	exit
Sun-1991-1004-876	1426	EXPENSIVE	876	expensive
Sun-1991-1004-238	1248	EYE	238	eye
Sun-1991-1004-237	1173	EYEBROW	237	eyebrow
Sun-1991-1004-236	1560	FACE	236	face
Sun-1991-1004-577	1280	FALL	577	fall (down)
Sun-1991-1004-875			875	false
Sun-1991-1004-817	1406	FAR	817	far
Sun-1991-1004-310	979	FARMER	310	farmer
Sun-1991-1004-284	1159	FART	284	fart
Sun-1991-1004-862	1631	FAST	862	fast
Sun-1991-1004-996	1631	FAST	996	fast (adv.)
Sun-1991-1004-850	323	FAT (ORGANIC SUBSTANCE)	850	fat (meat)
Sun-1991-1004-849	1279	FAT (OBESE)	849	fat (of people)
Sun-1991-1004-319	1217	FATHER	319	father
Sun-1991-1004-331	1055	FATHER-IN-LAW	331	father-in-law
Sun-1991-1004-959	81	FATHOM	959	fathom=6 feet
Sun-1991-1004-730	781	FEAR (FRIGHT)	730	fear
Sun-1991-1004-173	1201	FEATHER	173	feather
Sun-1991-1004-407	3046	FODDER	407	feed
Sun-1991-1004-608	739	FEED	608	feed
Sun-1991-1004-470			470	fertilizer
Sun-1991-1004-27	212	FIELD	27	field
Sun-1991-1004-925	1709	FIFTEEN	925	fifteen
Sun-1991-1004-945			945	fifth
Sun-1991-1004-934	1717	FIFTY	934	fifty
Sun-1991-1004-709	1423	FIGHT	709	fight
Sun-1991-1004-255	1303	FINGER	255	finger
Sun-1991-1004-256	1258	FINGERNAIL	256	fingernail
Sun-1991-1004-181	1915	FIR	181	fir
Sun-1991-1004-45	221	FIRE	45	fire
Sun-1991-1004-355	185	FIREPLACE	355	fireplace
Sun-1991-1004-468	10	FIREWOOD	468	firewood
Sun-1991-1004-944	728	FIRST	944	first
Sun-1991-1004-991			991	first
Sun-1991-1004-151	227	FISH	151	fish
Sun-1991-1004-895			895	fishy
Sun-1991-1004-252	1473	FIST	252	fist
Sun-1991-1004-915	493	FIVE	915	five
Sun-1991-1004-502	2623	FLAG	502	flag
Sun-1991-1004-411	3057	FLAIL	411	flail
Sun-1991-1004-754	1654	LIGHTNING	754	flash (of lightning)
Sun-1991-1004-825	1633	FLAT	825	flat / level(land)
Sun-1991-1004-161	232	FLEA	161	flea
Sun-1991-1004-758	1574	FLOAT	758	float
Sun-1991-1004-391	1594	FLOUR	391	flour
Sun-1991-1004-756	2003	FLOW	756	flow
Sun-1991-1004-228	239	FLOWER	228	flower
Sun-1991-1004-506	777	FLUTE	506	flute
Sun-1991-1004-503	2136	BRASS INSTRUMENT (HORN OR TRUMPET)	503	flute-like instrument (Turkic)
Sun-1991-1004-164	1504	FLY (INSECT)	164	fly
Sun-1991-1004-782	1441	FLY (MOVE THROUGH AIR)	782	fly
Sun-1991-1004-12	249	FOG	12	fog
Sun-1991-1004-499	2059	FOLK SONG	499	folksong
Sun-1991-1004-263	1301	FOOT	263	foot
Sun-1991-1004-962	2782	FOOT (MEASURE)	962	foot (measure)
Sun-1991-1004-233	123	FOREHEAD	233	forehead
Sun-1991-1004-726	1523	FORGET	726	forget
Sun-1991-1004-933	1716	FORTY	933	forty
Sun-1991-1004-914	1500	FOUR	914	four
Sun-1991-1004-924	2451	FOURTEEN	924	fourteen
Sun-1991-1004-132	1312	FOX	132	fox
Sun-1991-1004-892	376	FRAGRANT	892	fragrant
Sun-1991-1004-296	1325	FRIEND	296	friend
Sun-1991-1004-150	503	FROG	150	frog
Sun-1991-1004-108	693	FROM	108	from now on
Sun-1991-1004-51	2194	FRONT (PART)	51	front
Sun-1991-1004-13	2034	FROST	13	frost
Sun-1991-1004-213	1507	FRUIT	213	fruit
Sun-1991-1004-846	1429	FULL	846	full
Sun-1991-1004-896	106	SATIATED	896	full / satiated
Sun-1991-1004-275			275	gall
Sun-1991-1004-473	909	GARBAGE	473	garbage
Sun-1991-1004-210	2368	GARLIC	210	garlic
Sun-1991-1004-675	694	GET	675	get
Sun-1991-1004-523	1175	GHOST	523	ghost / demon
Sun-1991-1004-211	2500	GINGER	211	ginger
Sun-1991-1004-694	1447	GIVE	694	give / send / deliver
Sun-1991-1004-702	196	DONATE	702	give out / distribute
Sun-1991-1004-908			908	glad
Sun-1991-1004-539	2706	GNAW	539	gnaw
Sun-1991-1004-738	695	GO	738	go
Sun-1991-1004-576	1742	TRAVERSE	576	go through (a hole)
Sun-1991-1004-117	1502	GOAT	117	goat
Sun-1991-1004-116	2684	CAPRINE (GOAT OR SHEEP)	116	goat / sheep (generic)
Sun-1991-1004-521	1944	GOD	521	god / deity
Sun-1991-1004-35	1369	GOLD	35	gold
Sun-1991-1004-504	2502	GONG	504	gong
Sun-1991-1004-860	1035	GOOD	860	good
Sun-1991-1004-139	1187	GOOSE	139	goose
Sun-1991-1004-365	3025	BARN OR SHED	365	granary
Sun-1991-1004-346	1619	GRANDDAUGHTER	346	granddaughter
Sun-1991-1004-317	1383	GRANDFATHER	317	grandfather
Sun-1991-1004-318	1496	GRANDMOTHER	318	grandmother
Sun-1991-1004-345	1618	GRANDSON	345	grandson
Sun-1991-1004-216	920	GRAPE	216	grape
Sun-1991-1004-218	606	GRASS	218	grass
Sun-1991-1004-156	607	GRASSHOPPER	156	grasshopper
Sun-1991-1004-364	1773	GRAVE	364	grave
Sun-1991-1004-607	3058	GRAZE	607	graze
Sun-1991-1004-842	1425	GREEN	842	green
Sun-1991-1004-641	1033	GRIND	641	grind
Sun-1991-1004-551	1448	HOLD	551	grip / hold
Sun-1991-1004-28	2159	GROUND	28	ground
Sun-1991-1004-775	479	GROW	775	grow
Sun-1991-1004-396	1167	GRUEL	396	gruel
Sun-1991-1004-724	1932	GUESS	724	guess
Sun-1991-1004-299	1782	GUEST	299	guest
Sun-1991-1004-423	1566	GUN	423	gun
Sun-1991-1004-426	1798	GUNPOWDER	426	gunpowder
Sun-1991-1004-15	609	HAIL	15	hail
Sun-1991-1004-172	1040	HAIR	172	hair / fur
Sun-1991-1004-234	2648	HAIR (HEAD)	234	hair of head
Sun-1991-1004-947	816	HALF	947	half
Sun-1991-1004-672			672	hammer (nail in)
Sun-1991-1004-251	1277	HAND	251	hand
Sun-1991-1004-960			960	handspan
Sun-1991-1004-661	357	HANG UP	661	hang (object)
Sun-1991-1004-831	1884	HARD	831	hard
Sun-1991-1004-370	771	HAT	370	hat
Sun-1991-1004-371	771	HAT	371	hat (bamboo)
Sun-1991-1004-786			786	hatch
Sun-1991-1004-729	1607	HATE	729	hate
Sun-1991-1004-735	773	HAVE	735	have
Sun-1991-1004-976	2642	HE OR SHE	976	he / she
Sun-1991-1004-232	1256	HEAD	232	head
Sun-1991-1004-272	1223	HEART	272	heart
Sun-1991-1004-830	1210	HEAVY	830	heavy
Sun-1991-1004-699	1897	HELP	699	help
Sun-1991-1004-137	1514	HEN	137	hen
Sun-1991-1004-982	136	HERE	982	here
Sun-1991-1004-668	602	HIDE (CONCEAL)	668	hide
Sun-1991-1004-802	1265	HIGH	802	high / tall
Sun-1991-1004-476			476	highway
Sun-1991-1004-689	1433	HIT	689	hit (target)
Sun-1991-1004-710	1665	BEAT	710	hit / beat
Sun-1991-1004-412	284	HOE	412	hoe
Sun-1991-1004-564			564	hold (baby) in arms
Sun-1991-1004-795			795	hold a meeting
Sun-1991-1004-538			538	hold in mouth
Sun-1991-1004-34	1667	HOLE	34	hole
Sun-1991-1004-349	2406	HOME	349	home
Sun-1991-1004-153	665	BEE	153	honeybee
Sun-1991-1004-175	152	HOOF	175	hoof
Sun-1991-1004-444			444	hoop
Sun-1991-1004-823	2376	HORIZONTAL	823	horizontal
Sun-1991-1004-176	939	HORN (INSTRUMENT)	176	horn
Sun-1991-1004-113	615	HORSE	113	horse
Sun-1991-1004-298	1545	HOST	298	host
Sun-1991-1004-883	1286	HOT	883	hot
Sun-1991-1004-890	544	SPICY	890	hot (spicy)
Sun-1991-1004-348	1252	HOUSE	348	house
Sun-1991-1004-989	822	HOW MANY	989	how many / much
Sun-1991-1004-939	1634	HUNDRED	939	hundred
Sun-1991-1004-942			942	hundred million
Sun-1991-1004-897	1533	BE HUNGRY	897	hungry
Sun-1991-1004-686	1435	HUNT	686	hunt
Sun-1991-1004-337	1200	HUSBAND	337	husband
Sun-1991-1004-406	2501	RICE HUSK	406	husk
Sun-1991-1004-11	617	ICE	11	ice
Sun-1991-1004-776	1847	SICK	776	ill / sick
Sun-1991-1004-993	1963	IMMEDIATELY	993	immediately / right away
Sun-1991-1004-961			961	inch
Sun-1991-1004-494	2643	INK	494	ink
Sun-1991-1004-493			493	ink cake
Sun-1991-1004-169	620	INSECT	169	insect / worm
Sun-1991-1004-639			639	insert / stick into
Sun-1991-1004-59	1606	INSIDE	59	inside
Sun-1991-1004-904	2530	SMART	904	intelligent
Sun-1991-1004-488	2062	INTEREST	488	interest
Sun-1991-1004-271	1991	INTESTINES	271	intestines
Sun-1991-1004-38	621	IRON	38	iron
Sun-1991-1004-900	148	ITCH	900	itch
Sun-1991-1004-568	1829	JUMP	568	jump
Sun-1991-1004-990			990	just now
Sun-1991-1004-439	1472	KEY	439	key
Sun-1991-1004-565	1135	KICK	565	kick
Sun-1991-1004-270	489	KIDNEY	270	kidney
Sun-1991-1004-633	1417	KILL	633	kill
Sun-1991-1004-630	274	KNEAD	630	knead (dough)
Sun-1991-1004-566	66	KNEEL	566	kneel
Sun-1991-1004-409	1352	KNIFE	409	knife
Sun-1991-1004-722	1410	KNOW (SOMETHING)	722	know
Sun-1991-1004-732	2238	KNOW OR BE ABLE	732	know (a language) / can / be abl
Sun-1991-1004-456	1464	LADDER	456	ladder
Sun-1991-1004-768	2788	LADLE (WATER)	768	ladle / dredge
Sun-1991-1004-20	624	LAKE	20	lake
Sun-1991-1004-304	2322	LAME PERSON	304	lame person
Sun-1991-1004-463	625	LAMP	463	lamp
Sun-1991-1004-511	1307	LANGUAGE	511	language
Sun-1991-1004-873	425	BE LATE	873	late
Sun-1991-1004-992	2093	AFTERWARDS	992	later (in time)
Sun-1991-1004-717	1355	LAUGH	717	laugh
Sun-1991-1004-590	2071	LAY (VERB)	590	lay (bricks)
Sun-1991-1004-785	2464	LAY EGGS	785	lay (egg)
Sun-1991-1004-907	1564	LAZY	907	lazy
Sun-1991-1004-612	43	LEAD (GUIDE)	612	lead (animal)
Sun-1991-1004-224	628	LEAF	224	leaf
Sun-1991-1004-769			769	leak
Sun-1991-1004-579			579	lean
Sun-1991-1004-851	2219	LEAN (MEAT)	851	lean (meat)
Sun-1991-1004-622	504	LEARN	622	learn
Sun-1991-1004-167	2273	LEECH	167	leech
Sun-1991-1004-53	244	LEFT	53	left
Sun-1991-1004-264	1297	LEG	264	leg
Sun-1991-1004-381			381	legging
Sun-1991-1004-126	1139	LEOPARD	126	leopard
Sun-1991-1004-497	1612	LETTER	497	letter
Sun-1991-1004-537	319	LICK	537	lick
Sun-1991-1004-442	2319	LID (COVER, CAP)	442	lid
Sun-1991-1004-829	1052	LIGHT (WEIGHT)	829	light
Sun-1991-1004-673	630	LIGHT (RADIATION)	673	light (candle)
Sun-1991-1004-720	1117	LIKE	720	like
Sun-1991-1004-356	982	LIME (FRUIT)	356	lime
Sun-1991-1004-243	478	LIP	243	lip
Sun-1991-1004-402	842	LIQUOR	402	liquor
Sun-1991-1004-532	1608	LISTEN	532	listen
Sun-1991-1004-820	1242	FEW	820	little / few
Sun-1991-1004-273	1224	LIVER	273	liver
Sun-1991-1004-665	1679	LOAD	665	load
Sun-1991-1004-438	1596	LOCK	438	lock
Sun-1991-1004-809	1203	LONG	809	long
Sun-1991-1004-528	1819	LOOK	528	look
Sun-1991-1004-417	1787	LOOM	417	loom
Sun-1991-1004-880	2506	LOOSE	880	loose / lax
